,example_input,example_output,all-generated-output
2642,"#input
bwjn
trapirzv
ungw
utthw
iy
ctzl
jol
gepx
#output
","b w j n 
 t r a p i r z v 
 u n g w 
 u t t h w 
 i y 
 c t z l 
 j o l 
 g e p x","b w j n 
 t r a p i 
 r r a p i 
 u t t h w 
 i y@"
2643,"#input
ng
cymnz
ifyk
fkytj
jzqdlxsmf
wkvua
nmz
t
#output
","n g 
 c y m n z 
 i f y k 
 f k y t j 
 j z q d l x s m f 
 w k v u a 
 n m z 
 t","n g 
 c y m n z 
 i f y k 
 f k y t j 
 j z q d l@"
2644,"#input
tnu
jsnsa
znxi
tisrs
c
v
sobtw
rgaptkslbz
#output
","t n u 
 j s n s a 
 z n x i 
 t i s r s 
 c 
 v 
 s o b t w 
 r g a p t k s l b z","t n u 
 j s n s a 
 z n x i 
 t i s r s 
 c 
 v@"
2645,"#input
a
bgydleo
tvk
qwpbm
ija
ge
nrtd
cnl
zneid
#output
","a 
 b g y d l e o 
 t v k 
 q w p b m 
 i j a 
 g e 
 n r t d 
 c n l 
 z n e i d","a 
 b g y d l 
 t v k 
 q w p b m 
 i j a@"
2646,"#input
abd
qudlb
r
ot
ugbd
yinfcahxtg
wi
zugw
nz
#output
","a b d 
 q u d l b 
 r 
 o t 
 u g b d 
 y i n f c a h x t g 
 w i 
 z u g w 
 n z","a b d 
 q u d l b 
 r 
 o t 
 u g b d g@"
2647,"#input
nvji
uley
s
s
yd
ybxlomy
w
rseq
lgzo
hcrr
#output
","n v j i 
 u l e y 
 s 
 s 
 y d 
 y b x l o m y 
 w 
 r s e q 
 l g z o 
 h c r r","n v j i 
 u l e y 
 s 
 s 
 y d 
 #output
 n v j i 
 u l e y 
 s 
 s 
 y d@"
2648,"#input
bjibn
p
hlkx
hefxjq
fk
grpf
tuxv
vba
tbej
#output
","b j i b n 
 p 
 h l k x 
 h e f x j q 
 f k 
 g r p f 
 t u x v 
 v b a 
 t b e j","b j i b n 
 p 
 h l k x 
 h e f x j 
 f k@"
2649,"#input
ysmuyksh
ats
xbzqz
nb
wwe
ew
ruk
d
m
jeip
#output
","y s m u y k s h 
 a t s 
 x b z q z 
 n b 
 w w e 
 e w 
 r u k 
 d 
 m 
 j e i p","y s m u y 
 a t s 
 x b z q z 
 n b 
 w w e@"
2650,"#input
th
kzoacry
ru
gytp
asiu
yowoe
azes
sr
nmg
#output
","t h 
 k z o a c r y 
 r u 
 g y t p 
 a s i u 
 y o w o e 
 a z e s 
 s r 
 n m g","t h 
 k z o a c 
 r u 
 g y t p 
 a s i u@"
2651,"#input
rj
s
uebsklhhx
mwimt
nus
wb
bc
zco
bn
iwr
#output
","r j 
 s 
 u e b s k l h h x 
 m w i m t 
 n u s 
 w b 
 b c 
 z c o 
 b n 
 i w r","r j 
 s 
 u e b s k 
 n u w 
 w b@"
2652,"#input
ewtm
vhfvy
m
apay
udtupc
xu
do
jcac
czyhl
#output
","e w t m 
 v h f v y 
 m 
 a p a y 
 u d t u p c 
 x u 
 d o 
 j c a c 
 c z y h l","e w t m 
 v h f v y 
 m 
 a p a y 
 u d t u p@"
2653,"#input
dt
yszqs
tlu
rlj
xwom
v
q
yu
tmmwlasy
shp
#output
","d t 
 y s z q s 
 t l u 
 r l j 
 x w o m 
 v 
 q 
 y u 
 t m m w l a s y 
 s h p","d t 
 y s z q s 
 t l u 
 r l j 
 x w o m@"
2654,"#input
vzrqtyxk
wj
tcfla
es
x
ll
szm
wxnmj
wunga
#output
","v z r q t y x k 
 w j 
 t c f l a 
 e s 
 x 
 l l 
 s z m 
 w x n m j 
 w u n g a","v z r q t 
 v z r q t 
 v j 
 t c f l a 
 e s@"
2655,"#input
lfea
yfdam
ix
uyu
bdfd
zhpppzcn
ezzb
wufx
#output
","l f e a 
 y f d a m 
 i x 
 u y u 
 b d f d 
 z h p p p z c n 
 e z z b 
 w u f x","l f e a 
 y f d a m 
 i x 
 u y u 
 b d f d@"
2656,"#input
nkom
o
anhbjz
mzemc
pway
gen
zztx
nxpy
qb
#output
","n k o m 
 o 
 a n h b j z 
 m z e m c 
 p w a y 
 g e n 
 z z t x 
 n x p y 
 q b","n k o m 
 o 
 a n h b j 
 g e n m c 
 p w a y@"
2657,"#input
q
lbrbs
szuz
ekzknv
djejd
re
gyqg
hvi
iay
#output
","q 
 l b r b s 
 s z u z 
 e k z k n v 
 d j e j d 
 r e 
 g y q g 
 h v i 
 i a y","q 
 l b r b s 
 s z u z 
 e k z k n 
 d j e j d@"
2658,"#input
icofl
yrazr
kd
bla
i
x
ri
ea
omnkpwheku
x
#output
","i c o f l 
 y r a z r 
 k d 
 b l a 
 i 
 x 
 r i 
 e a 
 o m n k p w h e k u 
 x","i c o f l 
 y r a z r 
 k d 
 b l a 
 i@"
2659,"#input
xdg
xyws
sok
yyqq
r
sva
c
efggl
ms
xgtzpc
#output
","x d g 
 x y w s 
 s o k 
 y y q q 
 r 
 s v a 
 c 
 e f g g l 
 m s 
 x g t z p c","x d g 
 x y w s 
 s o k 
 y y q q 
 r 
 s v a@"
2660,"#input
yhzki
uf
ue
caez
kh
vnvl
oqs
r
cyurceikhu
#output
","y h z k i 
 u f 
 u e 
 c a e z 
 k h 
 v n v l 
 o q s 
 r 
 c y u r c e i k h u","y h z k i 
 u f 
 u e 
 c a e z 
 k h@"
2661,"#input
z
pcq
nl
rr
qrlj
xzfd
gz
lfgtauvpn
gs
bna
#output
","z 
 p c q 
 n l 
 r r 
 q r l j 
 x z f d 
 g z 
 l f g t a u v p n 
 g s 
 b n a","z 
 p c q 
 n l 
 r r 
 q r l j 
 x z f d@"
2662,"#input
fhzhf
wadbwx
ajzp
pkjzj
uih
c
auiuo
tc
rr
#output
","f h z h f 
 w a d b w x 
 a j z p 
 p k j z j 
 u i h 
 c 
 a u i u o 
 t c 
 r r","f h z h f 
 w a d b w 
 a j z p 
 p k j z j 
 u i h@"
2663,"#input
eb
au
mukz
rxjvp
i
vom
ptnqetbtp
tovqh
kl
#output
","e b 
 a u 
 m u k z 
 r x j v p 
 i 
 v o m 
 p t n q e t b t p 
 t o v q h 
 k l","e b 
 a u 
 m u k z 
 r x j v p 
 i 
 v o m q n@"
2664,"#input
gq
spuag
nrukf
k
ae
miuwsmo
q
qyyqq
gzbsg
#output
","g q 
 s p u a g 
 n r u k f 
 k 
 a e 
 m i u w s m o 
 q 
 q y y q q 
 g z b s g","g q 
 s p u a g 
 n r u k f 
 k 
 a e 
 m i u w s@"
2665,"#input
opjb
elwahj
qykqs
tmxdf
ndehy
kawg
lid
aj
#output
","o p j b 
 e l w a h j 
 q y k q s 
 t m x d f 
 n d e h y 
 k a w g 
 l i d 
 a j","o p j b 
 e l w a h 
 q y k q s 
 t m x d f 
 n d e h y@"
2666,"#input
qga
nwt
lhddn
x
sfqok
wbyski
ovo
xk
lkxwb
#output
","q g a 
 n w t 
 l h d d n 
 x 
 s f q o k 
 w b y s k i 
 o v o 
 x k 
 l k x w b","q g a 
 n w t 
 l h d d n 
 x 
 s f q o k@"
2667,"#input
wsxdbj
qgegi
z
bh
hv
tqven
jmagj
bqf
kbpk
#output
","w s x d b j 
 q g e g i 
 z 
 b h 
 h v 
 t q v e n 
 j m a g j 
 b q f 
 k b p k","w s x d b 
 q g e g i 
 z 
 b h 
 h v@"
2668,"#input
rabrm
kgmat
n
smg
mhtha
k
nvs
gopxdl
iync
#output
","r a b r m 
 k g m a t 
 n 
 s m g 
 m h t h a 
 k 
 n v s 
 g o p x d l 
 i y n c","r a b r m 
 k g m a t 
 n 
 s m g 
 m h t h a@"
2669,"#input
yc
ebrvc
hksthmejzh
qa
ebfqx
ghy
ofs
nlir
#output
","y c 
 e b r v c 
 h k s t h m e j z h 
 q a 
 e b f q x 
 g h y 
 o f s 
 n l i r","y c 
 e b r v c 
 h k s t h 
 q a 
 e b f q x@"
2670,"#input
zmr
xcs
kxfmfq
o
ybx
gpn
lmzn
k
jnzk
ygrg
#output
","z m r 
 x c s 
 k x f m f q 
 o 
 y b x 
 g p n 
 l m z n 
 k 
 j n z k 
 y g r g","z m r 
 x c s 
 k x f m f 
 q 
 y b x@"
2671,"#input
p
wqw
bi
xtc
ph
cpbyy
boywc
owryi
eecxkfq
#output
","p 
 w q w 
 b i 
 x t c 
 p h 
 c p b y y 
 b o y w c 
 o w r y i 
 e e c x k f q","p 
 w q w 
 b i 
 x t c 
 p h@"
2672,"#input
hvjkxcmix
yc
hucjt
ak
c
fjg
jo
ozstx
jklj
#output
","h v j k x c m i x 
 y c 
 h u c j t 
 a k 
 c 
 f j g 
 j o 
 o z s t x 
 j k l j","h v j k x 
 y c 
 h u c j t 
 a k 
 c@"
2673,"#input
qp
xrlzrhwtz
lb
itw
xocvs
up
cpjn
rjgr
vl
#output
","q p 
 x r l z r h w t z 
 l b 
 i t w 
 x o c v s 
 u p 
 c p j n 
 r j g r 
 v l","q p 
 x r l z r 
 l b 
 i t w 
 x o c v s@"
2674,"#input
hzzk
qb
bw
frpm
fmu
kyn
g
gtekrbftt
usgto
#output
","h z z k 
 q b 
 b w 
 f r p m 
 f m u 
 k y n 
 g 
 g t e k r b f t t 
 u s g t o","h z z k 
 q b 
 b w 
 f r p m 
 f m u@"
2675,"#input
o
xlwxv
nqzfyonh
ufe
ykkp
blug
sfb
dzrl
k
#output
","o 
 x l w x v 
 n q z f y o n h 
 u f e 
 y k k p 
 b l u g 
 s f b 
 d z r l 
 k","o 
 x l w x v 
 n q z f y 
 s f b 
 d z r l@"
2676,"#input
hahu
aw
lwjlz
jm
sgdkfqu
d
csi
dq
epm
yzq
#output
","h a h u 
 a w 
 l w j l z 
 j m 
 s g d k f q u 
 d 
 c s i 
 d q 
 e p m 
 y z q","h a h u 
 a w 
 l w j l z 
 j m 
 s g d k f 
 q m #output
 h a h u 
 a w 
 l w j l z 
 j m 
 s g d k #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
@"
2677,"#input
crmq
obd
wns
m
wzdrn
xan
urj
y
dyfqiocyoo
#output
","c r m q 
 o b d 
 w n s 
 m 
 w z d r n 
 x a n 
 u r j 
 y 
 d y f q i o c y o o","c r m q 
 o b d 
 w n s 
 m 
 w z d r n 
 x a n@"
2678,"#input
dxlvzzw
ngtza
zz
gsqw
k
tlm
wqgxy
p
ykmai
#output
","d x l v z z w 
 n g t z a 
 z z 
 g s q w 
 k 
 t l m 
 w q g x y 
 p 
 y k m a i","d x l v z 
 z g t z a 
 z z 
 g s q w 
 k@"
2679,"#input
jxhf
zvf
gwx
traj
zuetlaax
hazjf
fl
xysie
#output
","j x h f 
 z v f 
 g w x 
 t r a j 
 z u e t l a a x 
 h a z j f 
 f l 
 x y s i e","j x h f 
 z v f 
 g w x 
 t r a j 
 z u e t l@"
2680,"#input
divo
rro
ab
a
sepywogce
u
ibonk
l
gfabr
r
#output
","d i v o 
 r r o 
 a b 
 a 
 s e p y w o g c e 
 u 
 i b o n k 
 l 
 g f a b r 
 r","d i v o 
 r r o 
 a b 
 a 
 s e a b r@"
2681,"#input
rtzfz
lh
g
f
wxlwudwr
zdvff
tbmq
v
xca
ur
#output
","r t z f z 
 l h 
 g 
 f 
 w x l w u d w r 
 z d v f f 
 t b m q 
 v 
 x c a 
 u r","r t z f z 
 l h 
 g 
 f 
 w x l w u 
 #output
 r t z f z 
 l h 
 g 
 f 
 w x l w u@"
2682,"#input
olej
n
jqq
ccknreipk
zwai
i
s
nfpcz
leoar
#output
","o l e j 
 n 
 j q q 
 c c k n r e i p k 
 z w a i 
 i 
 s 
 n f p c z 
 l e o a r","o l e j 
 n 
 j q q 
 c c k n r 
 l e o a r@"
2683,"#input
bpv
p
wyrz
hjz
u
ah
wxpch
zwqwdmy
ttv
byj
#output
","b p v 
 p 
 w y r z 
 h j z 
 u 
 a h 
 w x p c h 
 z w q w d m y 
 t t v 
 b y j","b p v 
 p 
 w y r z 
 h j z 
 u y p c@"
2684,"#input
st
bhygn
lvwar
jg
n
zumf
w
iqyyo
wszvgs
a
#output
","s t 
 b h y g n 
 l v w a r 
 j g 
 n 
 z u m f 
 w 
 i q y y o 
 w s z v g s 
 a","s t 
 b h y g n 
 l v w a r 
 j g 
 n@"
2685,"#input
pvqu
tcc
hn
sn
wvii
h
tflorc
liwk
ldx
isk
#output
","p v q u 
 t c c 
 h n 
 s n 
 w v i i 
 h 
 t f l o r c 
 l i w k 
 l d x 
 i s k","p v q u 
 t c c 
 h n 
 s n 
 w v i i 
 h@"
2686,"#input
v
wuxnrla
whsw
fzoz
krlx
utskk
glx
ben
ql
#output
","v 
 w u x n r l a 
 w h s w 
 f z o z 
 k r l x 
 u t s k k 
 g l x 
 b e n 
 q l","v 
 w u x n r 
 w h s w 
 f z o z 
 k r l x@"
2687,"#input
eotq
trurbrue
uzvi
qiive
kcvp
mbgam
eeroy
#output
","e o t q 
 t r u r b r u e 
 u z v i 
 q i i v e 
 k c v p 
 m b g a m 
 e e r o y","e o t q 
 t r u r b 
 u z v i 
 q i i v e 
 k c v p@"
2688,"#input
moxomyvvaz
pcap
bvopl
lli
hzs
rtetd
xre
s
#output
","m o x o m y v v a z 
 p c a p 
 b v o p l 
 l l i 
 h z s 
 r t e t d 
 x r e 
 s","m o x o m 
 m o a p 
 b v o p 
 b v o p l 
 l l i@"
2689,"#input
lrhwetpg
rtoqj
etpx
g
oodza
jrl
lrk
bpgox
#output
","l r h w e t p g 
 r t o q j 
 e t p x 
 g 
 o o d z a 
 j r l 
 l r k 
 b p g o x","l r h w e 
 r t o q j 
 e t o q j 
 e t p x 
 g@"
2690,"#input
dac
i
ctfbn
wern
jzltv
gw
cng
yvle
ntmsqp
#output
","d a c 
 i 
 c t f b n 
 w e r n 
 j z l t v 
 g w 
 c n g 
 y v l e 
 n t m s q p","d a c 
 i 
 c t f b n 
 w e r n 
 j z l t v@"
2691,"#input
zffchaqlz
qanvn
qlaob
jpkhr
ieaiy
rbe
jvx
#output
","z f f c h a q l z 
 q a n v n 
 q l a o b 
 j p k h r 
 i e a i y 
 r b e 
 j v x","z f f c h 
 z q n v n 
 q a n v n 
 q l a o b 
 j v x i y@"
2692,"#input
mx
lnzdozjn
wng
uey
wwrtu
lqi
um
xmzva
qn
#output
","m x 
 l n z d o z j n 
 w n g 
 u e y 
 w w r t u 
 l q i 
 u m 
 x m z v a 
 q n","m x 
 l n z d o 
 w n g 
 u e y 
 w w r t u@"
2693,"#input
qz
vxtcn
q
m
khxqp
rslc
ein
zlunebgm
teij
#output
","q z 
 v x t c n 
 q 
 m 
 k h x q p 
 r s l c 
 e i n 
 z l u n e b g m 
 t e i j","q z 
 v x t c n 
 q 
 m 
 k h x q p@"
2694,"#input
p
t
aw
fasf
wnteel
playb
hyvmn
p
wph
ajko
#output
","p 
 t 
 a w 
 f a s f 
 w n t e e l 
 p l a y b 
 h y v m n 
 p 
 w p h 
 a j k o","p 
 t 
 a w 
 f a s m n 
 p@"
2695,"#input
jyz
ooww
ulo
p
cqbj
n
azol
sd
uwkzpfak
fh
#output
","j y z 
 o o w w 
 u l o 
 p 
 c q b j 
 n 
 a z o l 
 s d 
 u w k z p f a k 
 f h","j y z 
 o o w w 
 u l o 
 p 
 c q b j 
 n h@"
2696,"#input
eru
p
urge
dv
lsy
dheuu
nf
tvkogkz
ue
jpe
#output
","e r u 
 p 
 u r g e 
 d v 
 l s y 
 d h e u u 
 n f 
 t v k o g k z 
 u e 
 j p e","e r u 
 p 
 u r g e 
 d v 
 l s y@"
2697,"#input
ud
inaxm
wchzbiqhe
mf
ilwya
ryryb
dq
ghtc
#output
","u d 
 i n a x m 
 w c h z b i q h e 
 m f 
 i l w y a 
 r y r y b 
 d q 
 g h t c","u d 
 i n a x m 
 w c h z b 
 d q 
 g h t c@"
2698,"#input
nch
aiayirswic
ri
przug
xpy
xdhj
fvibm
h
#output
","n c h 
 a i a y i r s w i c 
 r i 
 p r z u g 
 x p y 
 x d h j 
 f v i b m 
 h","n c h 
 a i a y i 
 a i 
 p r z u g 
 x p y@"
2699,"#input
shzq
vcet
m
dd
hlcfsh
rjr
vj
brlte
xvhwj
#output
","s h z q 
 v c e t 
 m 
 d d 
 h l c f s h 
 r j r 
 v j 
 b r l t e 
 x v h w j","s h z q 
 v c e t 
 m 
 d d 
 h l c f s 
 #output
 s h z q 
 v c e t 
 m 
 d d@"
2700,"#input
qe
rkjja
xoe
mevxudcqvo
hodoh
hg
gld
ebg
#output
","q e 
 r k j j a 
 x o e 
 m e v x u d c q v o 
 h o d o h 
 h g 
 g l d 
 e b g","q e 
 r k j j a 
 x o e 
 m e v x u 
 h g@"
2701,"#input
pdeze
arjrn
uah
cgpe
jqoqw
c
erwk
eimnfn
#output
","p d e z e 
 a r j r n 
 u a h 
 c g p e 
 j q o q w 
 c 
 e r w k 
 e i m n f n","p d e z e 
 a r j r n 
 u a h 
 c g p e 
 j q o q w@"
2702,"#input
erija
rv
apzayxfwod
wz
k
gaf
uixbr
hf
ku
#output
","e r i j a 
 r v 
 a p z a y x f w o d 
 w z 
 k 
 g a f 
 u i x b r 
 h f 
 k u","e r i j a 
 r v 
 a p z a y 
 w z 
 k u f 
 u i x b r 
 #output
 e r i j a 
 r v 
 a p z a y 
 w z 
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
 #output
@"
2703,"#input
vy
jhrt
ehkjrfy
ke
jsak
ptozk
ck
ex
st
x
#output
","v y 
 j h r t 
 e h k j r f y 
 k e 
 j s a k 
 p t o z k 
 c k 
 e x 
 s t 
 x","v y 
 j h r t 
 e h k j r 
 k e 
 j s a k@"
2704,"#input
lr
ylgir
xtut
w
kloej
el
mzz
zspj
powrkf
#output
","l r 
 y l g i r 
 x t u t 
 w 
 k l o e j 
 e l 
 m z z 
 z s p j 
 p o w r k f","l r 
 y l g i r 
 x t u t 
 w 
 k l o e j@"
2705,"#input
vbxay
mzt
t
h
bregr
ibxihvhtk
lxbwh
q
og
#output
","v b x a y 
 m z t 
 t 
 h 
 b r e g r 
 i b x i h v h t k 
 l x b w h 
 q 
 o g","v b x a y 
 m z t 
 t 
 h 
 b r e g r 
 #output
 v 
 i i 
 t 
 h 
 b r e g r 
 i b x i h@"
2706,"#input
vkzi
yfkt
i
mxx
cb
gkigz
bdhkxbj
x
cxezz
#output
","v k z i 
 y f k t 
 i 
 m x x 
 c b 
 g k i g z 
 b d h k x b j 
 x 
 c x e z z","v k z i 
 y f k t 
 i 
 m x x 
 c b@"
2707,"#input
ag
fxllnesoz
af
myeu
juqq
qmmon
xypez
xd
#output
","a g 
 f x l l n e s o z 
 a f 
 m y e u 
 j u q q 
 q m m o n 
 x y p e z 
 x d","a g 
 f x l l n 
 a f 
 m y e u 
 j u q q@"
2708,"#input
bwo
hpyu
prg
u
fgm
yuty
n
ekcchdebq
s
ox
#output
","b w o 
 h p y u 
 p r g 
 u 
 f g m 
 y u t y 
 n 
 e k c c h d e b q 
 s 
 o x","b w o 
 h p y u 
 p r g 
 u 
 f g m@"
2709,"#input
ypp
s
sjm
mfjqt
ru
hxwnpgt
tgn
iux
q
lbp
#output
","y p p 
 s 
 s j m 
 m f j q t 
 r u 
 h x w n p g t 
 t g n 
 i u x 
 q 
 l b p","y p p 
 s 
 s j m 
 m f j q t 
 r u w n p 
 r u@"
2710,"#input
nn
cryu
wzbxblfl
szhn
tfagc
hhbrh
n
ql
a
#output
","n n 
 c r y u 
 w z b x b l f l 
 s z h n 
 t f a g c 
 h h b r h 
 n 
 q l 
 a","n n 
 c r y u 
 w z b x b 
 s z h n 
 t f a g c@"
2711,"#input
a
l
wqoia
ye
spmwg
hrgtwnoqw
c
u
aseff
g
#output
","a 
 l 
 w q o i a 
 y e 
 s p m w g 
 h r g t w n o q w 
 c 
 u 
 a s e f f 
 g","a 
 l 
 w q o i a 
 y e 
 s p m w g@"
2712,"#input
bwwq
k
e
q
da
rhnzhtgwob
csbr
fgact
qdrr
#output
","b w w q 
 k 
 e 
 q 
 d a 
 r h n z h t g w o b 
 c s b r 
 f g a c t 
 q d r r","b w w q 
 k 
 e 
 q 
 d a@"
2713,"#input
sf
c
tcgn
ohkib
fncytrcg
t
rq
p
ooj
mjiu
#output
","s f 
 c 
 t c g n 
 o h k i b 
 f n c y t r c g 
 t 
 r q 
 p 
 o o j 
 m j i u","s f 
 c 
 t c g n 
 o h k i b 
 f n c y t@"
2714,"#input
wya
yjadg
lsi
q
joe
reduy
dpef
slmfvje
r
#output
","w y a 
 y j a d g 
 l s i 
 q 
 j o e 
 r e d u y 
 d p e f 
 s l m f v j e 
 r","w y a 
 y j a d g 
 l s i 
 q 
 j o e f v@"
2715,"#input
v
fjlo
suaqh
syj
g
wsjljxqjsz
uvze
ymrqy
#output
","v 
 f j l o 
 s u a q h 
 s y j 
 g 
 w s j l j x q j s z 
 u v z e 
 y m r q y","v 
 f j l o 
 s u a q h 
 s y j 
 g@"
2716,"#input
ahcmw
kv
oexamsvo
nbjxv
pq
n
zff
vr
tltk
#output
","a h c m w 
 k v 
 o e x a m s v o 
 n b j x v 
 p q 
 n 
 z f f 
 v r 
 t l t k","a h c m w 
 k v 
 o e x a m 
 k v 
 n b j x v 
 p q@"
2717,"#input
nm
b
ithi
unqhu
k
mlxtpekwab
mqod
ysgw
q
#output
","n m 
 b 
 i t h i 
 u n q h u 
 k 
 m l x t p e k w a b 
 m q o d 
 y s g w 
 q","n m 
 b 
 i t h i 
 u n q h u 
 k@"
2718,"#input
rsd
fcg
zsfvt
nqrzzgrpd
haum
m
pmwkl
ewj
#output
","r s d 
 f c g 
 z s f v t 
 n q r z z g r p d 
 h a u m 
 m 
 p m w k l 
 e w j","r s d 
 f c g 
 z s f v t 
 n q r z z 
 e w j@"
2719,"#input
shvg
y
ikrwbge
sj
duahg
mgcuy
n
qn
jzuyj
#output
","s h v g 
 y 
 i k r w b g e 
 s j 
 d u a h g 
 m g c u y 
 n 
 q n 
 j z u y j","s h v g 
 y 
 i k r w b 
 n 
 q n@"
2720,"#input
ojkqd
pyty
vfsxhphnv
wuwlr
kaw
iyln
ngpz
#output
","o j k q d 
 p y t y 
 v f s x h p h n v 
 w u w l r 
 k a w 
 i y l n 
 n g p z","o j k q d 
 p y t y 
 v f s x h 
 k a w 
 i y w n@"
2721,"#input
le
pp
aca
gm
lkf
vkjwx
k
yydn
htlxrlabbh
#output
","l e 
 p p 
 a c a 
 g m 
 l k f 
 v k j w x 
 k 
 y y d n 
 h t l x r l a b b h","l e 
 p p 
 a c a 
 g m 
 l k f@"
2722,"#input
gyzei
ehon
sjep
s
tl
px
mp
bhtlvzf
gtqxu
#output
","g y z e i 
 e h o n 
 s j e p 
 s 
 t l 
 p x 
 m p 
 b h t l v z f 
 g t q x u","g y z e i 
 e h o n 
 s j e p 
 s 
 t l@"
2723,"#input
axi
qt
qudn
iwowwstn
vitub
jth
lu
xio
xn
#output
","a x i 
 q t 
 q u d n 
 i w o w w s t n 
 v i t u b 
 j t h 
 l u 
 x i o 
 x n","a x i 
 q t 
 q u d n 
 i w o w w 
 s t h@"
2724,"#input
xodnj
ufl
dshxybo
hes
etdt
rnu
d
vjdw
ok
#output
","x o d n j 
 u f l 
 d s h x y b o 
 h e s 
 e t d t 
 r n u 
 d 
 v j d w 
 o k","x o d n j 
 u f l 
 d s h x y 
 h e s 
 e t d t@"
2725,"#input
unf
yjtznkvix
nt
rrwmj
cr
hkdnx
nys
bpmc
#output
","u n f 
 y j t z n k v i x 
 n t 
 r r w m j 
 c r 
 h k d n x 
 n y s 
 b p m c","u n f 
 y j t z n 
 n t 
 r r w m j 
 c r@"
2726,"#input
djw
wuv
veq
ausnrnl
cwb
fpqgy
ozc
zdyq
x
#output
","d j w 
 w u v 
 v e q 
 a u s n r n l 
 c w b 
 f p q g y 
 o z c 
 z d y q 
 x","d j w 
 w u v 
 v e q 
 a u s n r 
 z d y q@"
2727,"#input
cjcqcnehtc
r
ag
kb
iy
onir
hkwxr
yxn
vrb
#output
","c j c q c n e h t c 
 r 
 a g 
 k b 
 i y 
 o n i r 
 h k w x r 
 y x n 
 v r b","c j c q c 
 r 
 a g 
 k b 
 i y@"
2728,"#input
rxdzz
bn
wlghc
dodcjncgxa
kwx
jnidt
ipqe
#output
","r x d z z 
 b n 
 w l g h c 
 d o d c j n c g x a 
 k w x 
 j n i d t 
 i p q e","r x d z z 
 b n 
 w l g h c 
 d o d c j 
 n w q e@"
2729,"#input
hd
epv
q
day
qlsi
ubeo
updaprio
ral
unzr
#output
","h d 
 e p v 
 q 
 d a y 
 q l s i 
 u b e o 
 u p d a p r i o 
 r a l 
 u n z r","h d 
 e p v 
 q 
 d a y 
 q l s i@"
2730,"#input
fp
h
ykb
plnzh
of
mblv
mtsk
w
gfzrwxwmsz
#output
","f p 
 h 
 y k b 
 p l n z h 
 o f 
 m b l v 
 m t s k 
 w 
 g f z r w x w m s z","f p 
 h 
 y k b 
 p l n z h 
 o f@"
2731,"#input
e
rdoob
bgscp
gojvzxq
u
vhhq
ttlxt
knzrn
#output
","e 
 r d o o b 
 b g s c p 
 g o j v z x q 
 u 
 v h h q 
 t t l x t 
 k n z r n","e 
 r d o o b 
 b g s c p 
 g o j v z 
 x q v@"
2732,"#input
jv
dubom
lfz
ayhyzqzu
giva
ayp
whza
qgjy
#output
","j v 
 d u b o m 
 l f z 
 a y h y z q z u 
 g i v a 
 a y p 
 w h z a 
 q g j y","j v 
 d u b o m 
 l f z 
 a y h y z 
 q g j y@"
2733,"#input
ftv
w
sfpqeuu
y
j
ijzy
npa
t
nvrib
nmbrn
#output
","f t v 
 w 
 s f p q e u u 
 y 
 j 
 i j z y 
 n p a 
 t 
 n v r i b 
 n m b r n","f t v 
 w 
 s f p q e 
 n m b r 
 n m b r@"
2734,"#input
qsfarih
uy
ppw
txivm
ferkk
h
venbs
kqpcy
#output
","q s f a r i h 
 u y 
 p p w 
 t x i v m 
 f e r k k 
 h 
 v e n b s 
 k q p c y","q s f a r 
 u y 
 p p w 
 t x i v m 
 f e r k y@"
2735,"#input
nq
gssok
qqozgdut
su
n
jjcgp
nhehv
xj
zo
#output
","n q 
 g s s o k 
 q q o z g d u t 
 s u 
 n 
 j j c g p 
 n h e h v 
 x j 
 z o","n q 
 g s s o k 
 q q o z g 
 s u 
 n@"
2736,"#input
je
resitnskcj
m
hf
as
tz
xkt
himh
m
fuwh
#output
","j e 
 r e s i t n s k c j 
 m 
 h f 
 a s 
 t z 
 x k t 
 h i m h 
 m 
 f u w h","j e 
 r e s i t 
 m 
 h f 
 a s w h@"
2737,"#input
fvsa
xuroh
rp
xyzgt
et
iwv
pudzkqt
fuoeq
#output
","f v s a 
 x u r o h 
 r p 
 x y z g t 
 e t 
 i w v 
 p u d z k q t 
 f u o e q","f v s a 
 x u r o h 
 r p 
 x y z g t 
 e t@"
2738,"#input
tjow
myfba
kk
mqiu
kni
qsgeau
cw
f
clvyt
#output
","t j o w 
 m y f b a 
 k k 
 m q i u 
 k n i 
 q s g e a u 
 c w 
 f 
 c l v y t","t j o w 
 m y f b a 
 k k 
 m q i u 
 k n i@"
2739,"#input
iwg
apdp
vs
mvra
kdydijns
p
cyqr
htmno
d
#output
","i w g 
 a p d p 
 v s 
 m v r a 
 k d y d i j n s 
 p 
 c y q r 
 h t m n o 
 d","i w g 
 a p d p 
 v s 
 m v r a 
 k d y d i@"
